"","id","fonte_de_dados","data_assinatura","data_limite","duracao_dias","titulo_projeto","status_projeto","valor_contratado","valor_executado_2013_2020","nome_agente_financiador","natureza_agente_financiador","modalidade_financiamento","nome_agente_Executor","natureza_agente_executor","uf_ag_executor","regiao_ag_executor","natureza_financiamento","valor_executado_2013","valor_executado_2014","valor_executado_2015","valor_executado_2016","valor_executado_2017","valor_executado_2018","valor_executado_2019","valor_executado_2020","descricao_do_projeto2","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"552","Bndes-12213861","Bndes",2013-05-07,2013-05-07,0,"DESENVOLVER SOLUCAO TECNOLOGICA PARA RECUPERACAO DE SOLOS CONTAMINADOS E PARA TRATAMENTO DE AGUAS CONTAMINADAS POR METAIS PESADOS ORIGINADOS DA DRENAGEM ACIDA DE MINA DE BOTA-FORASE BARRAGENS DE REJEITOS EM MINA DE URANIO, A PARTIR DA OXIDACAO QUIMICA COM GAS OZONIO.","LIQUIDADO",9606079,9606079,NA,"NÃO REEMBOLSÁVEL","NÃO REEMBOLSÁVEL","FUNDACAO PARQUE DE ALTA TECNOLOGIA DA REGIAO DE IPERO E","PRIVADA","IE","IE","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS",40361.6764705882,26390.3269230769,26390.3269230769,26318.0246575342,26390.3269230769,26390.3269230769,26390.3269230769,26318.0246575342,"desenvolver solucao tecnologica para recuperacao de solos contaminados e para tratamento de aguas contaminadas por metais pesados originados da drenagem acida de mina de bota-forase barragens de rejeitos em mina de uranio, a partir da oxidacao quimica com gas ozonio.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"553","Bndes-13200371","Bndes",2013-04-24,2013-04-24,0,"DESENVOLVIMENTO DE UM PAR BIMETALICO TUBULAR UTILIZANDO PROCESSO DE SOLDAGEM POR PINO NAO CONSUMIVEL (SAPNC).","LIQUIDADO",1675789,1675789,NA,"NÃO REEMBOLSÁVEL","NÃO REEMBOLSÁVEL","CENTRO NACIONAL DE PESQUISA EM ENERGIA E MATERIAIS","PRIVADA","SP","SE","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS",6676.45019920319,4603.81593406593,4603.81593406593,4591.20273972603,4603.81593406593,4603.81593406593,4603.81593406593,4591.20273972603,"desenvolvimento de um par bimetalico tubular utilizando processo de soldagem por pino nao consumivel (sapnc).",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"554","Bndes-13201161","Bndes",2013-04-12,2019-04-12,2191,"INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO DE EQUIPAMENTO  ELETRONICO PARA AMPLIACAO DE SISTEMA INTEGRADO DE REDUCAO DE PERDAS EM REDES DE AGUA POTAVEL NO AMBITO DO PROGRAMA BNDES DE SUSTENTACAO DO INVESTIMENTO - SUBPROGRAMA INOVACAO - BNDES PSI INOVACAO.","LIQUIDADO",1817000,1817000,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","ENOPS ENGENHARIA S/A.","PRIVADA","SP","SE","RECURSOS LIVRES - TESOURO",6908.74524714829,4991.75824175824,4991.75824175824,4978.08219178082,4991.75824175824,4991.75824175824,4991.75824175824,4978.08219178082,"investimentos em pesquisa e desenvolvimento de equipamento  eletronico para ampliacao de sistema integrado de reducao de perdas em redes de agua potavel no ambito do programa bndes de sustentacao do investimento - subprograma inovacao - bndes psi inovacao.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"555","Bndes-13201741","Bndes",2013-04-10,2021-04-10,2922,"IMPLANTACAO DA UNIDADE INDUSTRIAL EM CAMPINA GRANDE DO SUL - PR, DA AREA DE P&D NA UNIDADE PRODUTIVA E AQUISICAO DE EQUIPAMENTOS NACIONAIS NECESSARIOS A EXECUCAO DO PROJETO.","LIQUIDADO",186627,180240.039014374,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","BMR MEDICAL LTDA","PRIVADA","PR","S","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO",680.151090620278,495.16494234718,495.16494234718,493.808326066777,495.16494234718,495.16494234718,495.16494234718,493.808326066777,"implantacao da unidade industrial em campina grande do sul - pr, da area de p&d na unidade produtiva e aquisicao de equipamentos nacionais necessarios a execucao do projeto.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"556","Bndes-13200351","Bndes",2013-03-22,2019-03-22,2191,"IMPLEMENTACAO DE UNIDADE DE PESQUISA & DESENVOLVIMENTO.","LIQUIDADO",11800000,11800000,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","APSEN FARMACEUTICA S/A","PRIVADA","SP","SE","RECURSOS LIVRES - TESOURO",41549.2957746479,32417.5824175824,32417.5824175824,32328.7671232877,32417.5824175824,32417.5824175824,32417.5824175824,32328.7671232877,"implementacao de unidade de pesquisa & desenvolvimento.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"557","Bndes-13200351","Bndes",2013-03-22,2019-03-22,2191,"IMPLEMENTACAO DE UNIDADE DE PESQUISA & DESENVOLVIMENTO.","LIQUIDADO",3165000,3165000,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","APSEN FARMACEUTICA S/A","PRIVADA","SP","SE","RECURSOS LIVRES - TESOURO",11144.3661971831,8695.05494505494,8695.05494505494,8671.23287671233,8695.05494505494,8695.05494505494,8695.05494505494,8671.23287671233,"implementacao de unidade de pesquisa & desenvolvimento.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"558","Bndes-13200321","Bndes",2013-03-19,2019-03-19,2191,"APOIO AO PLANO DE INOVACAO DA POSITIVO INFORMATICA, COM ATIVIDADES DE PESQUISA E DESENVOLVIMENTO EM QUATRO AREAS: TECNOLOGIA EDUCACIONAL, CENTRO DE INOVACAO ASSOCIADO A NOVOS PRODUTOS, CONVERGENCIA DIGITAL E SMARTPHONES NO AMBITO DA LINHA BNDES INOVACAO E DO BNDES PSI-INOVACAO.","LIQUIDADO",71729795,71729795,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","POSITIVO TECNOLOGIA S.A.","PRIVADA","PR","S","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO",249929.599303136,197059.876373626,197059.876373626,196519.98630137,197059.876373626,197059.876373626,197059.876373626,196519.98630137,"apoio ao plano de inovacao da positivo informatica, com atividades de pesquisa e desenvolvimento em quatro areas: tecnologia educacional, centro de inovacao associado a novos produtos, convergencia digital e smartphones no ambito da linha bndes inovacao e do bndes psi-inovacao.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"559","Bndes-13200321","Bndes",2013-03-19,2019-03-19,2191,"APOIO AO PLANO DE INOVACAO DA POSITIVO INFORMATICA, COM ATIVIDADES DE PESQUISA E DESENVOLVIMENTO EM QUATRO AREAS: TECNOLOGIA EDUCACIONAL, CENTRO DE INOVACAO ASSOCIADO A NOVOS PRODUTOS, CONVERGENCIA DIGITAL E SMARTPHONES NO AMBITO DA LINHA BNDES INOVACAO E DO BNDES PSI-INOVACAO.","LIQUIDADO",86870205,86870205,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","POSITIVO TECNOLOGIA S.A.","PRIVADA","PR","S","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO",302683.641114983,238654.409340659,238654.409340659,238000.561643836,238654.409340659,238654.409340659,238654.409340659,238000.561643836,"apoio ao plano de inovacao da positivo informatica, com atividades de pesquisa e desenvolvimento em quatro areas: tecnologia educacional, centro de inovacao associado a novos produtos, convergencia digital e smartphones no ambito da linha bndes inovacao e do bndes psi-inovacao.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"560","Bndes-12214691","Bndes",2013-02-28,2023-02-28,3652,"DESENVOLVIMENTO DE FORMULACOES FARMACEUTICAS PARA MEDICAMENTOS GENERICOS INEDITOS NO MERCADO BRASILEIRO E AQUISICAO DE EQUIPAMENTOS PARA LABORATORIOS DE P&D.","ATIVO",10000000,7839539.9780942,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","ALTHAIA S.A. INDUSTRIA FARMACEUTICA","PRIVADA","SP","SE","RECURSOS LIVRES - TESOURO",25619.4116931183,21537.197742017,21537.197742017,21478.191720806,21537.197742017,21537.197742017,21537.197742017,21478.191720806,"desenvolvimento de formulacoes farmaceuticas para medicamentos genericos ineditos no mercado brasileiro e aquisicao de equipamentos para laboratorios de p&d.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"561","Bndes-13200511","Bndes",2013-02-26,2019-02-26,2191,"EXPANSAO COMERCIAL NO TRIENIO 2012/2014 E APOIO AOS INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO DE NOVOS SERVICOS E TECNOLOGIAS.","LIQUIDADO",536000,536000,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","INFRALINK SERVICOS DE INFRAESTRUTURA EMPRESARIAL LTDA","PRIVADA","SP","SE","RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO",1740.25974025974,1472.52747252747,1472.52747252747,1468.49315068493,1472.52747252747,1472.52747252747,1472.52747252747,1468.49315068493,"expansao comercial no trienio 2012/2014 e apoio aos investimentos em pesquisa e desenvolvimento de novos servicos e tecnologias.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"562","Bndes-12206401","Bndes",2013-02-20,2013-02-20,0,"DESENVOLVIMENTO DE MATERIAL CERAMICO UTILIZANDO PROCESSO PRODUTIVO INOVADOR DENOMINADO ""PLASMA DE ELEVADO IMPULSO (HIPIMS).","LIQUIDADO",3006708,3006708,NA,"NÃO REEMBOLSÁVEL","NÃO REEMBOLSÁVEL","FUNDACAO P INCREMENTO DA PESQUISA E APERFEIC INDUSTRIAL","PRIVADA","SP","SE","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS",9575.50318471338,8260.18681318681,8260.18681318681,8237.55616438356,8260.18681318681,8260.18681318681,8260.18681318681,8237.55616438356,"desenvolvimento de material ceramico utilizando processo produtivo inovador denominado ""plasma de elevado impulso (hipims).",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"563","Bndes-12214091","Bndes",2013-02-20,2019-02-20,2191,"INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO, EM MARKETING E COMERCIALIZACAO, EM INFRAESTRUTURA E EM TREINAMENTO E QUALIDADE NO AMBITO DO PROGRAMA BNDES PARA O DESENVOLVIMENTO DA INDUSTRIA NACIONAL DE SOFTWARE E SERVICOS DE TECNOLOGIA DA INFORMACAO - BNDES PROSOFT - EMPRESA.","LIQUIDADO",4100000,4100000,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","CONSINCO S/A","PRIVADA","SP","SE","RECURSOS LIVRES - FAT",13057.3248407643,11263.7362637363,11263.7362637363,11232.8767123288,11263.7362637363,11263.7362637363,11263.7362637363,11232.8767123288,"investimentos em pesquisa e desenvolvimento, em marketing e comercializacao, em infraestrutura e em treinamento e qualidade no ambito do programa bndes para o desenvolvimento da industria nacional de software e servicos de tecnologia da informacao - bndes prosoft - empresa.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"564","Bndes-12210021","Bndes",2013-02-14,2013-02-14,0,"DESENVOLVIMENTO DE NOVA ROTA PARA PRODUCAO DE ACIDO SUCCINICO A PARTIR DA CANA DE ACUCAR, VISANDO A PRODUCAO DE INTERMEDIARIOS QUIMICOS SUBSTITUTOS A CADEIA PETROQUIMICA.","LIQUIDADO",3635600,3635600,NA,"NÃO REEMBOLSÁVEL","NÃO REEMBOLSÁVEL","INSTITUTO DE PESQUISAS TECNOLOGICAS  DO ESTADO DE S.PAU","PÚBLICA INDIRETA","SP","SE","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS",11361.25,9987.91208791209,9987.91208791209,9960.54794520548,9987.91208791209,9987.91208791209,9987.91208791209,9960.54794520548,"desenvolvimento de nova rota para producao de acido succinico a partir da cana de acucar, visando a producao de intermediarios quimicos substitutos a cadeia petroquimica.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"565","Bndes-12214491","Bndes",2013-02-14,2021-02-14,2922,"APOIO AO PLANO DE NEGOCIOS EM INOVACAO DA SOLAZYME ATRAVES DA IMPLANTACAO DE UNIDADE PIONEIRA DE PRODUCAO DE OLEOS ESPECIAIS, POR ROTA SUCROQUIMICA, VIA PROCESSO DE FERMENTACAO COM USO DE MICROALGAS HETEROTROFICAS.","LIQUIDADO",155321000,152928992.813142,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","CORBION PRODUTOS RENOVAVEIS LTDA","PRIVADA","SP","SE","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO",477903.102541068,420134.595640499,420134.595640499,418983.541953813,420134.595640499,420134.595640499,420134.595640499,418983.541953813,"apoio ao plano de negocios em inovacao da solazyme atraves da implantacao de unidade pioneira de producao de oleos especiais, por rota sucroquimica, via processo de fermentacao com uso de microalgas heterotroficas.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"566","Bndes-12214491","Bndes",2013-02-14,2021-02-14,2922,"APOIO AO PLANO DE NEGOCIOS EM INOVACAO DA SOLAZYME ATRAVES DA IMPLANTACAO DE UNIDADE PIONEIRA DE PRODUCAO DE OLEOS ESPECIAIS, POR ROTA SUCROQUIMICA, VIA PROCESSO DE FERMENTACAO COM USO DE MICROALGAS HETEROTROFICAS.","LIQUIDADO",50200000,49426899.3839836,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","CORBION PRODUTOS RENOVAVEIS LTDA","PRIVADA","SP","SE","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO",154459.060574949,135788.185120834,135788.185120834,135416.162695845,135788.185120834,135788.185120834,135788.185120834,135416.162695845,"apoio ao plano de negocios em inovacao da solazyme atraves da implantacao de unidade pioneira de producao de oleos especiais, por rota sucroquimica, via processo de fermentacao com uso de microalgas heterotroficas.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"567","Bndes-12214491","Bndes",2013-02-14,2021-02-14,2922,"APOIO AO PLANO DE NEGOCIOS EM INOVACAO DA SOLAZYME ATRAVES DA IMPLANTACAO DE UNIDADE PIONEIRA DE PRODUCAO DE OLEOS ESPECIAIS, POR ROTA SUCROQUIMICA, VIA PROCESSO DE FERMENTACAO COM USO DE MICROALGAS HETEROTROFICAS.","LIQUIDADO",38956000,38356061.6016427,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","CORBION PRODUTOS RENOVAVEIS LTDA","PRIVADA","SP","SE","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO",119862.692505133,105373.795608909,105373.795608909,105085.100278473,105373.795608909,105373.795608909,105373.795608909,105085.100278473,"apoio ao plano de negocios em inovacao da solazyme atraves da implantacao de unidade pioneira de producao de oleos especiais, por rota sucroquimica, via processo de fermentacao com uso de microalgas heterotroficas.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"568","Bndes-13544002","Bndes",2013-02-14,2020-02-14,2556,"PLANO DE INVESTIMENTOS EM INOVACAO PARA OS ANOS DE 2012,    2013 E 2014.","ATIVO",5312000,5312000,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","DURATEX FLORESTAL LTDA","PRIVADA","SP","SE","RECURSOS LIVRES - TESOURO",16600,14593.4065934066,14593.4065934066,14553.4246575342,14593.4065934066,14593.4065934066,14593.4065934066,14553.4246575342,"plano de investimentos em inovacao para os anos de 2012,    2013 e 2014.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"569","Bndes-12533079","Bndes",2013-02-07,2020-02-07,2556,"IMPLANTACAO DO PLANO DE INVESTIMENTOS DAS EMPRESAS PARA O PERIODO 2010 - 2014.","LIQUIDADO",3229290,3229290,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","DURATEX S.A.","PRIVADA","SP","SE","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO",9875.50458715596,8871.67582417582,8871.67582417582,8847.3698630137,8871.67582417582,8871.67582417582,8871.67582417582,8847.3698630137,"implantacao do plano de investimentos das empresas para o periodo 2010 - 2014.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"570","Bndes-12533079","Bndes",2013-02-07,2020-02-07,2556,"IMPLANTACAO DO PLANO DE INVESTIMENTOS DAS EMPRESAS PARA O PERIODO 2010 - 2014.","LIQUIDADO",684080,684080,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","DURATEX S.A.","PRIVADA","SP","SE","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO",2091.9877675841,1879.34065934066,1879.34065934066,1874.19178082192,1879.34065934066,1879.34065934066,1879.34065934066,1874.19178082192,"implantacao do plano de investimentos das empresas para o periodo 2010 - 2014.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"571","Bndes-12203651","Bndes",2013-02-05,2013-02-05,0,"DESENVOLVIMENTO DE TECNOLOGIAS PARA TRATAMENTO DE EFLUENTESINDUSTRIAIS, COM FOCO NA DESTRUICAO DE CONTAMINANTES TOXICOS, COM ALTA CARGA ORGANICA E/OU XENOBIOTICOS, UTILIZANDO PROCESSOS OXIDATIVOS AVANCADOS (POA) E PLASMA.","ATIVO",2419005.95,2419005.95,NA,"NÃO REEMBOLSÁVEL","NÃO REEMBOLSÁVEL","FUNDACAO DE DESENVOLVIMENTO DA PESQUISA","PRIVADA","MG","SE","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS",7352.60167173252,6645.62074175824,6645.62074175824,6627.41356164384,6645.62074175824,6645.62074175824,6645.62074175824,6627.41356164384,"desenvolvimento de tecnologias para tratamento de efluentesindustriais, com foco na destruicao de contaminantes toxicos, com alta carga organica e/ou xenobioticos, utilizando processos oxidativos avancados (poa) e plasma.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"572","Bndes-10218411","Bndes",2013-01-30,2019-01-30,2191,"INVESTIMENTOS EMŸ ESTUDOS E PROJETOS, INFRAESTRURA, TREINAMENTO E QUALIDADE,Ÿ PESQUISAŸ E DESENV., MARKETING E COMERCIALIZACAO, BEM COMO EM SIST. ADM.E AUDITORIA, NO AMBITO DO PROGRAMA BNDES PARA OŸ DESENV.Ÿ DA IND. NAC. DE SOFTWARE E SERV. DE INF. BNDES PROSOFT-EMPRESA.","LIQUIDADO",9699000,9699000,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","EQUINIX DO BRASIL SOLUCOES DE TECNOLOGIA EM INFORMATICA","PRIVADA","IE","IE","RECURSOS LIVRES - FAT",28952.2388059701,26645.6043956044,26645.6043956044,26572.602739726,26645.6043956044,26645.6043956044,26645.6043956044,26572.602739726,"investimentos emy estudos e projetos, infraestrura, treinamento e qualidade,y pesquisay e desenv., marketing e comercializacao, bem como em sist. adm.e auditoria, no ambito do programa bndes para oy desenv.y da ind. nac. de software e serv. de inf. bndes prosoft-empresa.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"573","Bndes-12210951","Bndes",2013-01-24,2013-01-24,0,"DESENVOLVIMENTO DE UM SISTEMA OPTICO DE VARREDURA E LEITURA A LASER, BASEADO NA TECNOLOGIA DE FILMES FLUORESCENTES DE FOSFORO (PSPL), INCLUINDO UM SOFTWARE DE GERACAO DE IMAGENS PARA USO EM RADIOLOGIA DIGITAL ODONTOLOGICA, NO AMBITO DO BNDES FUNDO TECNOLOGICO - BNDES FUNTEC.","LIQUIDADO",5627273,5627273,NA,"NÃO REEMBOLSÁVEL","NÃO REEMBOLSÁVEL","INSTITUTO ATLANTICO                          (04614281)","PRIVADA","CE","NE","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS",16502.2668621701,15459.5412087912,15459.5412087912,15417.1863013699,15459.5412087912,15459.5412087912,15459.5412087912,15417.1863013699,"desenvolvimento de um sistema optico de varredura e leitura a laser, baseado na tecnologia de filmes fluorescentes de fosforo (pspl), incluindo um software de geracao de imagens para uso em radiologia digital odontologica, no ambito do bndes fundo tecnologico - bndes funtec.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"574","Bndes-12214351","Bndes",2013-01-16,2013-01-16,0,"DESENVOLVIMENTO DE UM CIRCUITO INTEGRADO (CHIP) DO TIPO ASIC(APPLICATION SPECIFIC INTEGRATED CIRCUIT) COM A FINALIDADE  DE PROCESSADOR OTN (OPTICAL TRANSPORT NETWORK), PARA APLICACOES EM REDES OPTICAS OPERANDO A 100 GBIT/S.","ATIVO",29328080,29328080,NA,"NÃO REEMBOLSÁVEL","NÃO REEMBOLSÁVEL","FUNDACAO CPQD - CENTRO DE PESQUISA E DESENVOLVIMENTO EM","PRIVADA","SP","SE","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS",84034.6131805158,80571.6483516484,80571.6483516484,80350.904109589,80571.6483516484,80571.6483516484,80571.6483516484,80350.904109589,"desenvolvimento de um circuito integrado (chip) do tipo asic(application specific integrated circuit) com a finalidade  de processador otn (optical transport network), para aplicacoes em redes opticas operando a 100 gbit/s.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"575","Bndes-12214361","Bndes",2012-12-27,2020-12-27,2922,"CONSTRUCAO DE UMA NOVA FABRICA DE AUTOMOVEIS, COM CAPACIDADE PARA 250 MIL UNIDADES/ANO, E DE UM CAMPO DE PROVAS, DESENVOLVIMENTO DE NOVOS VEICULOS E PROJETO SOCIAL NO AMBITO DA COMUNIDADE, EM GOIANA (PE).","ATIVO",90473828.73,90319013.827998,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA.","PRIVADA","PE","NE","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO",248129.158868126,248129.158868126,248129.158868126,247449.352953419,248129.158868126,248129.158868126,248129.158868126,247449.352953419,"construcao de uma nova fabrica de automoveis, com capacidade para 250 mil unidades/ano, e de um campo de provas, desenvolvimento de novos veiculos e projeto social no ambito da comunidade, em goiana (pe).",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"576","Bndes-12214361","Bndes",2012-12-27,2020-12-27,2922,"CONSTRUCAO DE UMA NOVA FABRICA DE AUTOMOVEIS, COM CAPACIDADE PARA 250 MIL UNIDADES/ANO, E DE UM CAMPO DE PROVAS, DESENVOLVIMENTO DE NOVOS VEICULOS E PROJETO SOCIAL NO AMBITO DA COMUNIDADE, EM GOIANA (PE).","ATIVO",3500000,3494010.95140315,NA,"REEMBOLSÁVEL","REEMBOLSÁVEL","FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA.","PRIVADA","PE","NE","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO",9598.93118517349,9598.93118517349,9598.93118517349,9572.63274357027,9598.93118517349,9598.93118517349,9598.93118517349,9572.63274357027,"construcao de uma nova fabrica de automoveis, com capacidade para 250 mil unidades/ano, e de um campo de provas, desenvolvimento de novos veiculos e projeto social no ambito da comunidade, em goiana (pe).",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
